id_amending,name,date_enacted,year_enacted
C1932A00030,Crimes Act 1932,1932-05-30,1932
C1932A00050,Defence Act 1932,1932-11-21,1932
C1932A00053,Designs Act 1932,1932-11-28,1932
C1932A00007,Financial Agreements Enforcement Act (No. 2) 1932,1932-04-29,1932
C1932A00008,Financial Agreements Enforcement Act (No. 3) 1932,1932-05-05,1932
C1932A00010,Financial Agreements Enforcement Act (No. 4) 1932,1932-05-11,1932
C1932A00035,Financial Emergency Act 1932,1932-10-03,1932
C1932A00027,Forestry Bureau Act 1932,1932-05-30,1932
C1932A00034,High Commissioner Act 1932,1932-09-20,1932
C1932A00026,Immigration Act 1932,1932-05-30,1932
C1932A00076,Income Tax Assessment Act 1932,1932-12-05,1932
C1932A00029,Insurance Act (No. 2) 1932,1932-05-30,1932
C1932A00060,Judiciary Act 1932,1932-12-05,1932
C1932A00059,Jury Exemption Act 1932,1932-12-05,1932
C1932A00005,Lands Acquisition Act 1932,1932-03-26,1932
C1932A00023,Loan (Unemployment Relief Works) Act (No. 2) 1932,1932-05-28,1932
C1932A00051,New Guinea Act 1932,1932-11-28,1932
C1932A00048,Sales Tax Act (No. 6) 1932,1932-10-05,1932
C1932A00039,Sales Tax Assessment Act (No. 1) 1932,1932-10-05,1932
C1932A00040,Sales Tax Assessment Act (No. 2) 1932,1932-10-05,1932
C1932A00041,Sales Tax Assessment Act (No. 3) 1932,1932-10-05,1932
C1932A00042,Sales Tax Assessment Act (No. 4) 1932,1932-10-05,1932
C1932A00043,Sales Tax Assessment Act (No. 5) 1932,1932-10-05,1932
C1932A00044,Sales Tax Assessment Act (No. 6) 1932,1932-10-05,1932
C1932A00045,Sales Tax Assessment Act (No. 7) 1932,1932-10-05,1932
C1932A00046,Sales Tax Assessment Act (No. 8) 1932,1932-10-05,1932
C1932A00047,Sales Tax Assessment Act (No. 9) 1932,1932-10-05,1932
C1932A00028,Solar Observatory Fund Act 1932,1932-05-30,1932
C1932A00012,Spirits Act 1932,1932-05-16,1932
C1932A00006,War Service Homes Act 1932,1932-03-26,1932
C1932A00068,War Service Homes Act (No. 2) 1932,1932-12-05,1932
C1932A00055,Wire and Wire Netting Act 1932,1932-11-28,1932
C1933A00012,Australian Institute of Anatomy Agreement Act 1933,1933-07-24,1933
C1933A00066,Bankruptcy Act 1933,1933-12-15,1933
C1933A00009,Canned Fruits Export Control Act 1933,1933-06-13,1933
C1933A00013,Commerce (Trade Descriptions) Act 1933,1933-07-24,1933
C1933A00005,Commonwealth Inscribed Stock Act 1933,1933-05-30,1933
C1933A00038,Commonwealth Public Service Act 1933,1933-12-09,1933
C1933A00068,Copyright Act 1933,1933-12-15,1933
C1933A00030,Customs Tariff (Industries Preservation) Act 1933,1933-12-04,1933
C1933A00031,Customs Tariff (No. 2) 1933,1933-12-04,1933
C1933A00036,Designs Act 1933,1933-12-09,1933
C1933A00059,Dried Fruits Act 1933,1933-12-14,1933
C1933A00020,Excise Tariff 1933,1933-11-21,1933
C1933A00021,Excise Tariff (No. 2) 1933,1933-11-21,1933
C1933A00035,Extradition Act 1933,1933-12-09,1933
C1933A00006,Financial Emergency Act 1933,1933-05-30,1933
C1933A00017,Financial Relief Act 1933,1933-10-26,1933
C1933A00063,High Court Procedure Act 1933,1933-12-15,1933
C1933A00037,Immigration Act 1933,1933-12-09,1933
C1933A00040,Income Tax Assessment Act 1933,1933-12-12,1933
C1933A00056,Invalid and Old-age Pensions Act 1933,1933-12-12,1933
C1933A00028,Iron and Steel Products Bounty Act 1933,1933-12-04,1933
C1933A00065,Judiciary Act 1933,1933-12-15,1933
C1933A00019,Officers' Rights Declaration Act 1933,1933-11-13,1933
C1933A00057,Patents Act 1933,1933-12-14,1933
C1933A00001,Royal Commissions Act 1933,1933-05-27,1933
C1933A00047,Sales Tax Assessment Act (No. 1) 1933,1933-12-12,1933
C1933A00048,Sales Tax Assessment Act (No. 2) 1933,1933-12-12,1933
C1933A00049,Sales Tax Assessment Act (No. 3) 1933,1933-12-12,1933
C1933A00050,Sales Tax Assessment Act (No. 4) 1933,1933-12-12,1933
C1933A00051,Sales Tax Assessment Act (No. 5) 1933,1933-12-12,1933
C1933A00052,Sales Tax Assessment Act (No. 6) 1933,1933-12-12,1933
C1933A00053,Sales Tax Assessment Act (No. 7) 1933,1933-12-12,1933
C1933A00054,Sales Tax Assessment Act (No. 8) 1933,1933-12-12,1933
C1933A00055,Sales Tax Assessment Act (No. 9) 1933,1933-12-12,1933
C1933A00025,Sales Tax Assessment (New Zealand Imports) Act 1933,1933-11-24,1933
C1933A00004,Seat of Government (Administration) Act 1933,1933-05-30,1933
C1933A00069,Tariff Board Act 1933,1933-12-15,1933
C1934A00032,Australian Soldiers' Repatriation Act 1934,1934-08-04,1934
C1934A00015,Colonial Light Dues Collection Act 1934,1934-07-30,1934
C1934A00054,Commonwealth Conciliation and Arbitration Act 1934,1934-12-17,1934
C1934A00009,Commonwealth Electoral Act 1934,1934-07-27,1934
C1934A00046,Commonwealth Public Service Act 1934,1934-08-06,1934
C1934A00007,Customs Act 1934,1934-07-24,1934
C1934A00003,Customs Tariff (Exchange Adjustment) Act 1934,1934-07-06,1934
C1934A00002,Customs Tariff (New Zealand Preference) 1934,1934-06-30,1934
C1934A00042,Designs Act 1934,1934-08-04,1934
C1934A00008,Distillation Act 1934,1934-07-27,1934
C1934A00043,Evidence Act 1934,1934-08-04,1934
C1934A00044,Excise Act 1934,1934-08-04,1934
C1934A00013,Flour Tax Assessment Act 1934,1934-07-30,1934
C1934A00018,Income Tax Assessment Act 1934,1934-08-04,1934
C1934A00051,Income Tax Assessment Act (No. 2) 1934,1934-12-14,1934
C1934A00014,Land Tax Assessment Act 1934,1934-07-30,1934
C1934A00052,National Debt Sinking Fund Act 1934,1934-12-14,1934
C1934A00049,Navigation (Maritime Conventions) Act 1934,1934-12-05,1934
C1934A00029,Sales Tax Assessment Act (No. 1) 1934,1934-08-04,1934
C1934A00030,Sales Tax Assessment Act (No. 2) 1934,1934-08-04,1934
C1934A00062,Sales Tax Assessment (Fiji Imports) Act 1934,1934-12-17,1934
C1934A00067,Seat of Government (Administration) Act 1934,1934-12-17,1934
C1934A00063,War Service Homes Act 1934,1934-12-17,1934
C1934A00010,Wheat Growers Relief Act 1934,1934-07-27,1934
C1935A00058,Australian Soldiers' Repatriation Act 1935,1935-12-06,1935
C1935A00056,Canned Fruits Export Charges Act 1935,1935-12-06,1935
C1935A00004,Canned Fruits Export Control Act 1935,1935-04-04,1935
C1935A00017,Copyright Act 1935,1935-04-12,1935
C1935A00007,Customs Act 1935,1935-04-05,1935
C1935A00022,Dairy Produce Act 1935,1935-04-13,1935
C1935A00070,Dairy Produce Export Control Act 1935,1935-12-09,1935
C1935A00005,Dried Fruits Act 1935,1935-04-04,1935
C1935A00003,Dried Fruits Export Control Act 1935,1935-04-04,1935
C1935A00036,Financial Relief Act 1935,1935-10-09,1935
C1935A00057,Financial Relief Act (No. 2) 1935,1935-12-06,1935
C1935A00067,Flour Tax Act (No. 1) 1935,1935-12-09,1935
C1935A00068,Flour Tax Act (No. 3) 1935,1935-12-09,1935
C1935A00066,Flour Tax Assessment Act 1935,1935-12-09,1935
C1935A00013,Immigration Act 1935,1935-04-12,1935
C1935A00001,Invalid and Old-age Pensions Act 1935,1935-04-04,1935
C1935A00002,Loan Appropriation (Unemployment Relief) Act 1935,1935-04-04,1935
C1935A00030,Navigation Act 1935,1935-07-11,1935
C1935A00063,New Guinea Act 1935,1935-12-09,1935
C1935A00014,Norfolk Island Act 1935,1935-04-12,1935
C1935A00064,Parliamentary Papers Act 1935,1935-12-09,1935
C1935A00016,Patents Act 1935,1935-04-12,1935
C1935A00025,Port Augusta to Red Hill Railway Act 1935,1935-04-13,1935
C1935A00006,Raw Cotton Bounty Act 1935,1935-04-05,1935
C1936A00011,Removal of Prisoners (Territories) Act 1935,1936-05-27,1936
C1935A00010,Sales Tax Act (No. 9) 1935,1935-04-10,1935
C1935A00008,Sales Tax Assessment Act (No. 1) 1935,1935-04-10,1935
C1935A00009,Sales Tax Assessment Act (No. 9) 1935,1935-04-10,1935
C1935A00012,Sales Tax Procedure Act 1935,1935-04-11,1935
C1935A00061,Sales Tax (Securities and Exemptions) Act 1935,1935-12-07,1935
C1935A00039,Seat of Government (Administration) Act 1935,1935-10-25,1935
C1935A00027,Seat of Government Supreme Court Act 1935,1935-04-13,1935
C1935A00024,Spirits Act 1935,1935-04-13,1935
C1935A00054,War Service Homes Act 1935,1935-12-06,1935
C1935A00011,Wheat Growers Relief Act 1935,1935-04-10,1935
C1935A00055,Wheat Growers Relief Act (No. 2) 1935,1935-12-06,1935
C1936A00093,Air Navigation Act 1936,1936-12-07,1936
C1936A00046,Apple and Pear Bounty Act (No. 2) 1936,1936-10-12,1936
C1936A00067,Australian Soldiers' Repatriation Act 1936,1936-12-03,1936
C1936A00074,Bills of Exchange Act 1936,1936-12-07,1936
C1936A00086,Coinage Act 1936,1936-12-07,1936
C1936A00090,Colonial Light Dues Collection Act 1936,1936-12-07,1936
C1936A00091,Colonial Light Dues (Rates) Act 1936,1936-12-07,1936
C1936A00072,Commonwealth Public Service Act 1936,1936-12-07,1936
C1936A00092,Commonwealth Public Works Committee Act 1936,1936-12-07,1936
C1936A00087,Commonwealth Railways Act 1936,1936-12-07,1936
C1936A00085,Customs Act 1936,1936-12-07,1936
C1936A00014,Customs Tariff 1936,1936-05-27,1936
C1936A00016,Customs Tariff (Canadian Preference) 1936,1936-05-27,1936
C1936A00070,Customs Tariff (Canadian Preference) (No. 2) 1936,1936-12-05,1936
C1936A00015,Customs Tariff (Exchange Adjustment) Act 1936,1936-05-27,1936
C1936A00069,Customs Tariff (Exchange Adjustment) Act (No. 2) 1936,1936-12-05,1936
C1936A00077,Customs Tariff (Exchange Adjustment) Act (No. 3) 1936,1936-12-07,1936
C1936A00081,Customs Tariff (Exchange Adjustment) Act (No. 4) 1936,1936-12-07,1936
C1936A00082,Customs Tariff (Industries Preservation) Act 1936,1936-12-07,1936
C1936A00068,Customs Tariff (No. 2) 1936,1936-12-05,1936
C1936A00076,Customs Tariff (No. 3) 1936,1936-12-07,1936
C1936A00080,Customs Tariff (No. 4) 1936,1936-12-07,1936
C1936A00026,Dairy Produce Export Control Act 1936,1936-05-28,1936
C1936A00017,Excise Tariff 1936,1936-05-27,1936
C1936A00001,Financial Relief Act 1936,1936-03-20,1936
C1936A00029,Financial Relief Act (No. 2) 1936,1936-09-21,1936
C1936A00073,Financial Relief Act (No. 3) 1936,1936-12-07,1936
C1936A00009,Flour Tax Assessment Act 1936,1936-05-01,1936
C1936A00088,Income Tax Assessment Act (No. 2) 1936,1936-12-07,1936
C1936A00060,Lands Acquisition Act 1936,1936-11-28,1936
C1936A00008,Loan (Farmers' Debt Adjustment) Act 1936,1936-03-20,1936
C1936A00007,Meat Export Control Act 1936,1936-03-20,1936
C1936A00062,Nationality Act 1936,1936-12-01,1936
C1936A00065,Northern Territory Representation Act 1936,1936-12-01,1936
C1936A00083,Papua and New Guinea Bounties Act 1936,1936-12-07,1936
C1936A00089,Petroleum Oil Search Act (No. 2) 1936,1936-12-07,1936
C1936A00003,Primary Producers Relief Act 1936,1936-03-20,1936
C1936A00043,Prune Bounty Act (No. 2) 1936,1936-10-09,1936
C1936A00061,Referendum (Constitution Alteration) Act 1936,1936-11-28,1936
C1936A00032,Sales Tax Act (No. 1) 1936,1936-09-29,1936
C1936A00033,Sales Tax Act (No. 2) 1936,1936-09-29,1936
C1936A00034,Sales Tax Act (No. 3) 1936,1936-09-29,1936
C1936A00035,Sales Tax Act (No. 4) 1936,1936-09-29,1936
C1936A00036,Sales Tax Act (No. 5) 1936,1936-09-29,1936
C1936A00037,Sales Tax Act (No. 6) 1936,1936-09-29,1936
C1936A00038,Sales Tax Act (No. 7) 1936,1936-09-29,1936
C1936A00039,Sales Tax Act (No. 8) 1936,1936-09-29,1936
C1936A00040,Sales Tax Act (No. 9) 1936,1936-09-29,1936
C1936A00078,Sales Tax Amendment Act 1936,1936-12-07,1936
C1936A00041,Sales Tax Exemptions Act 1936,1936-10-02,1936
C1936A00064,Trade Commissioners Act 1936,1936-12-01,1936
C1936A00075,Trade Marks Act 1936,1936-12-07,1936
C1936A00010,Wireless Telegraphy Act 1936,1936-05-27,1936
C1936A00042,Wool Tax Assessment Act (No. 2) 1936,1936-10-03,1936
C1937A00010,Acts Interpretation Act 1937,1937-08-27,1937
C1937A00012,Australian Soldiers’ Repatriation Act 1937,1937-09-02,1937
C1937A00024,Australian Soldiers' Repatriation Act (No. 2) 1937,1937-09-16,1937
C1937A00042,Australian Soldiers' Repatriation Act (No. 3) 1937,1937-12-13,1937
C1937A00041,Commonwealth Public Service Act 1937,1937-09-16,1937
C1937A00040,Dairy Produce Export Charges Act 1937,1937-09-16,1937
C1937A00020,Dairy Produce Export Control Act 1937,1937-09-16,1937
C1937A00030,Defence Equipment Act 1937,1937-09-16,1937
C1937A00021,Dried Fruits Export Control Act 1937,1937-09-16,1937
C1937A00026,High Commissioner Act 1937,1937-09-16,1937
C1937A00011,Invalid and Old-age Pensions Act 1937,1937-09-02,1937
C1937A00005,Judiciary Act 1937,1937-07-03,1937
C1937A00044,Maternity Allowance Act 1937,1937-12-13,1937
C1937A00009,Primary Produce Export Charges Act 1937,1937-07-03,1937
C1937A00004,Primary Producers Relief Act 1937,1937-07-03,1937
C1937A00027,Science and Industry Research Act 1937,1937-09-16,1937
C1937A00028,Superannuation Act 1937,1937-09-16,1937
C1937A00043,Transport Workers Act 1937,1937-12-13,1937
C1937A00025,War Service Homes Act 1937,1937-09-16,1937
C1937A00039,Wine Grapes Charges Act 1937,1937-09-16,1937
C1938A00011,Ashmore and Cartier Islands Acceptance Act 1938,1938-07-01,1938
C1938A00055,Australian Soldiers' Repatriation Act 1938,1938-12-10,1938
C1938A00020,Canned Fruits Export Charges Act 1938,1938-07-05,1938
C1938A00028,Canned Fruits Export Control Act 1938,1938-07-06,1938
C1938A00017,Census and Statistics Act 1938,1938-07-05,1938
C1938A00003,Customs Tariff 1938,1938-06-06,1938
C1938A00005,Customs Tariff (Canadian Preference) 1938,1938-06-06,1938
C1938A00004,Customs Tariff (Exchange Adjustment) Act 1938,1938-06-06,1938
C1938A00067,Customs Tariff (No. 2) 1938,1938-12-10,1938
C1938A00068,Customs Tariff (No. 3) 1938,1938-12-10,1938
C1938A00069,Customs Tariff (No. 4) 1938,1938-12-10,1938
C1938A00018,Dairy Produce Export Control Act 1938,1938-07-05,1938
C1938A00021,Dried Fruits Export Control Act 1938,1938-07-05,1938
C1938A00024,Excise Tariff 1938,1938-07-05,1938
C1938A00070,Excise Tariff (No. 2) 1938,1938-12-10,1938
C1938A00066,Financial Relief Act 1938,1938-12-10,1938
C1938A00046,Income Tax Assessment Act 1938,1938-11-30,1938
C1938A00023,Income Tax Collection Act 1938,1938-07-05,1938
C1938A00045,Land Tax Act 1938,1938-11-30,1938
C1938A00019,Meat Export Control Act 1938,1938-07-05,1938
C1938A00044,Ministers of State Act 1938,1938-11-24,1938
C1938A00060,Primary Produce Export Charges Act 1938,1938-12-10,1938
C1938A00006,Raw Cotton Bounty Act 1938,1938-06-28,1938
C1938A00009,Representation Act 1938,1938-06-30,1938
C1938A00030,Sales Tax Act (No. 1) 1938,1938-10-03,1938
C1938A00031,Sales Tax Act (No. 2) 1938,1938-10-03,1938
C1938A00032,Sales Tax Act (No. 3) 1938,1938-10-03,1938
C1938A00033,Sales Tax Act (No. 4) 1938,1938-10-03,1938
C1938A00034,Sales Tax Act (No. 5) 1938,1938-10-03,1938
C1938A00035,Sales Tax Act (No. 6) 1938,1938-10-03,1938
C1938A00036,Sales Tax Act (No. 7) 1938,1938-10-03,1938
C1938A00037,Sales Tax Act (No. 8) 1938,1938-10-03,1938
C1938A00038,Sales Tax Act (No. 9) 1938,1938-10-03,1938
C1938A00078,Sales Tax Exemptions Act 1938,1938-12-13,1938
C1938A00056,Seamen's Compensation Act 1938,1938-12-10,1938
C1938A00075,States Grants (Fertilizer) Act 1938,1938-12-12,1938
C1938A00041,Therapeutic Substances Act 1938,1938-10-21,1938
C1939A00074,Air Force Act 1939,1939-12-15,1939
C1939A00072,Commonwealth Public Service Act 1939,1939-12-15,1939
C1939A00002,Customs Tariff 1939,1939-05-20,1939
C1939A00058,Customs Tariff (Canadian Preference) 1939,1939-12-15,1939
C1939A00061,Customs Tariff (Canadian Preference) (No. 2) 1939,1939-12-15,1939
C1939A00003,Customs Tariff (Exchange Adjustment) Act 1939,1939-05-20,1939
C1939A00057,Customs Tariff (Exchange Adjustment) Act (No. 2) 1939,1939-12-15,1939
C1939A00060,Customs Tariff (Exchange Adjustment) Act (No. 3) 1939,1939-12-15,1939
C1939A00063,Customs Tariff (Exchange Adjustment) Act (No. 4) 1939,1939-12-15,1939
C1939A00028,Customs Tariff (No. 2) 1939,1939-09-26,1939
C1939A00053,Customs Tariff (No. 3) 1939,1939-12-15,1939
C1939A00056,Customs Tariff (No. 4) 1939,1939-12-15,1939
C1939A00059,Customs Tariff (No. 5) 1939,1939-12-15,1939
C1939A00062,Customs Tariff (No. 6) 1939,1939-12-15,1939
C1939A00064,Customs Tariff (No. 7) 1939,1939-12-15,1939
C1939A00013,Defence Act 1939,1939-06-21,1939
C1939A00038,Defence Act (No. 2) 1939,1939-09-26,1939
C1939A00070,Defence Act (No. 3) 1939,1939-12-15,1939
C1939A00029,Excise Tariff 1939,1939-09-26,1939
C1939A00054,Excise Tariff (No. 2) 1939,1939-12-15,1939
C1939A00065,Excise Tariff (No. 3) 1939,1939-12-15,1939
C1939A00027,Flour Tax (Wheat Industry Assistance) Assessment Act 1939,1939-09-23,1939
C1939A00030,Income Tax Assessment Act 1939,1939-09-26,1939
C1939A00043,Judiciary Act 1939,1939-11-23,1939
C1939A00082,Newsprinting Paper Bounty Act 1939,1939-12-15,1939
C1939A00068,Raw Cotton Bounty Act 1939,1939-12-15,1939
C1939A00055,Rules Publication Act 1939,1939-12-15,1939
C1939A00016,Sales Tax Act (No. 1) 1939,1939-09-15,1939
C1939A00017,Sales Tax Act (No. 2) 1939,1939-09-15,1939
C1939A00018,Sales Tax Act (No. 3) 1939,1939-09-15,1939
C1939A00019,Sales Tax Act (No. 4) 1939,1939-09-15,1939
C1939A00020,Sales Tax Act (No. 5) 1939,1939-09-15,1939
C1939A00021,Sales Tax Act (No. 6) 1939,1939-09-15,1939
C1939A00022,Sales Tax Act (No. 7) 1939,1939-09-15,1939
C1939A00023,Sales Tax Act (No. 8) 1939,1939-09-15,1939
C1939A00024,Sales Tax Act (No. 9) 1939,1939-09-15,1939
C1939A00026,Sales Tax Assessment Act (No. 5) 1939,1939-09-21,1939
C1939A00032,Sales Tax Exemptions Act 1939,1939-09-26,1939
C1939A00001,Science and Industry Research Act 1939,1939-05-06,1939
C1939A00086,Seat of Government (Administration) Act 1939,1939-12-15,1939
C1939A00079,Sulphur Bounty Act (No. 2) 1939,1939-12-15,1939
C1939A00040,Supply and Development Act (No. 2) 1939,1939-09-26,1939
C1939A00071,Supply and Development Act (No. 3) 1939,1939-12-15,1939
C1939A00080,Tractor Bounty Act (No. 2) 1939,1939-12-15,1939
C1939A00081,Wire Netting Bounty Act (No. 2) 1939,1939-12-15,1939
C1940A00059,Australian Broadcasting Commission Act 1940,1940-08-22,1940
C1940A00037,Australian Soldiers' Repatriation Act 1940,1940-06-04,1940
C1940A00096,Australian Soldiers' Repatriation Act (No. 2) 1940,1940-12-17,1940
C1940A00019,Commonwealth Electoral Act 1940,1940-05-29,1940
C1940A00025,Commonwealth Inscribed Stock Act 1940,1940-06-01,1940
C1940A00088,Commonwealth Public Service Act 1940,1940-12-16,1940
C1940A00013,Estate Duty Act 1940,1940-05-20,1940
C1940A00012,Estate Duty Assessment Act 1940,1940-05-20,1940
C1940A00046,Gold Mining Encouragement Act (No. 2) 1940,1940-08-21,1940
C1940A00039,Gold Tax Collection Act 1940,1940-06-04,1940
C1940A00095,Gold Tax Collection Act (No. 2) 1940,1940-12-17,1940
C1940A00052,High Commissioner Act 1940,1940-08-22,1940
C1940A00036,Immigration Act 1940,1940-06-04,1940
C1940A00017,Income Tax Assessment Act 1940,1940-05-27,1940
C1940A00065,Income Tax Assessment Act (No. 2) 1940,1940-12-14,1940
C1940A00040,Income Tax Collection Act 1940,1940-06-04,1940
C1940A00097,Invalid and Old-age Pensions Act 1940,1940-12-17,1940
C1940A00050,Judiciary Act 1940,1940-08-22,1940
C1940A00016,Land Tax Act 1940,1940-05-27,1940
C1940A00015,Land Tax Assessment Act 1940,1940-05-27,1940
C1940A00044,National Security Act 1940,1940-06-21,1940
C1940A00086,Officers' Rights Declaration Act 1940,1940-12-16,1940
C1940A00047,Papua Act 1940,1940-08-21,1940
C1940A00032,"Patents, Trade Marks, Designs and Copyright (War Powers) Act 1940",1940-06-03,1940
C1940A00022,Petroleum Oil Search Act 1940,1940-05-31,1940
C1940A00023,Post and Telegraph Rates Act 1940,1940-05-31,1940
C1940A00024,Post and Telegraph Rates (Defence Forces) Act 1940,1940-05-31,1940
C1940A00094,Post and Telegraph Rates (Defence Forces) Act (No. 2) 1940,1940-12-17,1940
C1940A00003,Sales Tax Act (No. 1) 1940,1940-05-20,1940
C1940A00077,Sales Tax Act (No. 1A) 1940,1940-12-16,1940
C1940A00004,Sales Tax Act (No. 2) 1940,1940-05-20,1940
C1940A00078,Sales Tax Act (No. 2A) 1940,1940-12-16,1940
C1940A00005,Sales Tax Act (No. 3) 1940,1940-05-20,1940
C1940A00079,Sales Tax Act (No. 3A) 1940,1940-12-16,1940
C1940A00006,Sales Tax Act (No. 4) 1940,1940-05-20,1940
C1940A00080,Sales Tax Act (No. 4A) 1940,1940-12-16,1940
C1940A00007,Sales Tax Act (No. 5) 1940,1940-05-20,1940
C1940A00081,Sales Tax Act (No. 5A) 1940,1940-12-16,1940
C1940A00008,Sales Tax Act (No. 6) 1940,1940-05-20,1940
C1940A00082,Sales Tax Act (No. 6A) 1940,1940-12-16,1940
