id_principal,name,date_enacted,year_enacted,date_repealed,repealing_act_id,word_count,departments,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7
C1911A00010,Supply Act (No. 4) 1911-12,19111214,1911,19340806,C1934A00045,2565,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00011,Arbitration (Public Service) Act 1911,19111218,1911,19471101,C1947A00052,1854,NA,NA,NA,NA,NA,NA,NA,NA
C1911A00013,Seamen's Compensation Act 1911,19111218,1911,19930624,C2004A04524,7158,transport and communications,transport and communications,NA,NA,NA,NA,NA,NA
C1911A00027,Supplementary Appropriation Act 1909-10,19111222,1911,19340806,C1934A00045,6544,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00028,Supplementary Appropriation (Works and Buildings) Act 1909-10,19111222,1911,19340806,C1934A00045,997,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00029,Appropriation Act 1911-12,19111222,1911,19340806,C1934A00045,28377,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00018,Commonwealth Bank Act 1911,19111222,1911,19450821,C1945A00013,4386,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00020,Commonwealth Inscribed Stock Act 1911,19111222,1911,NA,NA,3150,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00014,Lighthouses Act 1911,19111222,1911,20130701,C2012A00129,1758,infrastructure and transport,infrastructure and transport,NA,NA,NA,NA,NA,NA
C1911A00024,Loan Act 1911,19111222,1911,19340806,C1934A00045,310,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C1911A00022,Old-age Pensions Appropriation Act 1911,19111222,1911,19340806,C1934A00045,141,treasury,treasury,NA,NA,NA,NA,NA,NA
C1911A00025,Pacific Cable Act 1911,19111222,1911,19340806,C1934A00045,283,postmaster general,postmaster general,NA,NA,NA,NA,NA,NA
C1911A00023,Telegraphs and Telephones Special Works Account Act 1911,19111222,1911,19340806,C1934A00045,676,NA,NA,NA,NA,NA,NA,NA,NA
C1912A00001,Supply Act (No. 1) 1912-13,19120708,1912,19340806,C1934A00045,2808,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00002,Supply Act (No. 2) 1912-13,19120803,1912,19340806,C1934A00045,2821,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00007,Appropriation (Works and Buildings) Act 1912-13,19120904,1912,19340806,C1934A00045,6324,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00008,Maternity Allowance Act 1912,19121010,1912,19470701,C1947A00026,851,social services,social services,NA,NA,NA,NA,NA,NA
C1912A00009,Pine Creek to Katherine River Railway Survey Act 1912,19121010,1912,19340806,C1934A00045,172,works and railways,works and railways,NA,NA,NA,NA,NA,NA
C1912A00011,Supply Act (No. 3) 1912-13,19121011,1912,19340806,C1934A00045,2844,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00016,Invalid and Old-age Pensions Appropriation Act 1912,19121106,1912,19340806,C1934A00045,145,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00013,Tasmania Grant Act 1912,19121106,1912,19340806,C1934A00045,242,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00020,Copyright Act 1912,19121120,1912,19690501,C1968A00063,14683,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C1912A00041,Further Supplementary Appropriation Act 1910-11,19121224,1912,19340806,C1934A00045,7012,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00042,Further Supplementary Appropriation (Works and Buildings) Act 1910-11,19121224,1912,19340806,C1934A00045,1008,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00043,Appropriation Act 1912-13,19121224,1912,19340806,C1934A00045,34486,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00029,Commonwealth Workmen's Compensation Act 1912,19121224,1912,19301110,NA,5002,NA,NA,NA,NA,NA,NA,NA,NA
C1912A00033,Inter-State Commission Act 1912,19121224,1912,19501231,C1950A00080,7555,treasury,treasury,NA,NA,NA,NA,NA,NA
C1912A00039,Lands Acquisition Act 1912,19121224,1912,19560216,C1955A00069,163,finance,finance,NA,NA,NA,NA,NA,NA
C1912A00022,Loan Act 1912,19121224,1912,19340806,C1934A00045,241,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C1912A00036,Officers' Compensation Act 1912,19121224,1912,19340806,C1934A00045,399,NA,NA,NA,NA,NA,NA,NA,NA
C1912A00025,Sugar Excise Repeal Act 1912,19121224,1912,19501231,C1950A00080,109,NA,NA,NA,NA,NA,NA,NA,NA
C1912A00032,Wood Pulp and Rock Phosphate Bounties Act 1912,19121224,1912,19340806,C1934A00045,1442,NA,NA,NA,NA,NA,NA,NA,NA
C1913A00001,Supply Act (No. 1) 1913-14,19130710,1913,19340806,C1934A00045,2400,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00002,Supply Act (No. 2) 1913-14,19130829,1913,19340806,C1934A00045,2438,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00003,Supply Act (No. 3) 1913-14,19130929,1913,19340806,C1934A00045,2416,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00004,Navigation Act 1912,19131024,1913,20130701,C2012A00129,51247,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C1913A00006,Excise Tariff 1913,19131030,1913,19340806,C1934A00045,692,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00007,Sugar Bounty Act 1913,19131030,1913,19340806,C1934A00045,270,trade and customs,trade and customs,NA,NA,NA,NA,NA,NA
C1913A00005,Supply Act (No. 4) 1913-14,19131030,1913,19340806,C1934A00045,2392,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00008,Appropriation (Works and Buildings) Act 1913-14,19131106,1913,19340806,C1934A00045,5575,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00009,Supply Act (No. 5) 1913-14,19131128,1913,19340806,C1934A00045,2424,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00012,Supplementary Appropriation Act 1911-12,19131219,1913,19340806,C1934A00045,5530,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00010,Supplementary Appropriation (Works and Buildings) Act 1911-12,19131219,1913,19340806,C1934A00045,990,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00013,Supplementary Appropriation Act 1912-13,19131219,1913,19340806,C1934A00045,239,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00011,Supplementary Appropriation (Works and Buildings) Act 1912-13,19131219,1913,19340806,C1934A00045,2748,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00014,Appropriation Act 1913-14,19131219,1913,19340806,C1934A00045,408,treasury,treasury,NA,NA,NA,NA,NA,NA
C1913A00019,Committee of Public Accounts Act 1913,19131219,1913,19511211,C1951A00060,484,prime minister and cabinet,prime minister and cabinet,NA,NA,NA,NA,NA,NA
C1913A00020,Commonwealth Public Works Committee Act 1913,19131219,1913,19691124,C1969A00092,3974,prime minister and cabinet,prime minister and cabinet,NA,NA,NA,NA,NA,NA
C1913A00018,Defence Lands Purchase Act 1913,19131219,1913,19340806,C1934A00045,118,NA,NA,NA,NA,NA,NA,NA,NA
C1913A00024,Loan Act 1913,19131219,1913,19340806,C1934A00045,319,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C1913A00015,Norfolk Island Act 1913,19131219,1913,19600407,C1957A00029,1891,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C1913A00021,Pine Creek to Katherine River Railway Act 1913,19131219,1913,19731231,C1973A00216,964,shipping and transport,shipping and transport,NA,NA,NA,NA,NA,NA
C1913A00022,Tasmania Grant Act 1913,19131219,1913,19340806,C1934A00045,248,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00001,Meat Export Trade Commission Act 1914,19140615,1914,19340806,C1934A00045,289,NA,NA,NA,NA,NA,NA,NA,NA
C1914A00002,Supply Act (No. 1) 1914-15,19140627,1914,19340806,C1934A00045,2544,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00003,Supply Act (Works and Buildings) (No. 1) 1914-15,19140627,1914,19340806,C1934A00045,744,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00006,Supply Act (No. 2) 1914-15,19141012,1914,19340806,C1934A00045,2410,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00007,Supply Act (Works and Buildings) (No. 2) 1914-15,19141012,1914,19340806,C1934A00045,743,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00008,Belgian Grant Act 1914,19141022,1914,19340806,C1934A00045,134,NA,NA,NA,NA,NA,NA,NA,NA
C1914A00009,Trading with the Enemy Act 1914,19141023,1914,19340806,C1934A00045,1327,attorney general; finance,attorney general,finance,NA,NA,NA,NA,NA
C1914A00012,Crimes Act 1914,19141029,1914,NA,NA,10553,attorney general; home affairs,attorney general,home affairs,NA,NA,NA,NA,NA
C1914A00010,War Precautions Act 1914,19141029,1914,19201202,C1920A00054,1046,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C1914A00013,Supply Act (No. 3) 1914-15,19141113,1914,19340806,C1934A00045,0,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00014,Supply Act (Works and Buildings) (No. 3) 1914-15,19141113,1914,19340806,C1934A00045,0,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00015,"Patents, Trade Marks and Designs Act 1914",19141119,1914,19340806,C1934A00045,599,NA,NA,NA,NA,NA,NA,NA,NA
C1914A00021,Appropriation (Works and Buildings) Act 1914-15,19141212,1914,19340806,C1934A00045,5446,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00020,Supply Act (No. 4) 1914-15,19141212,1914,19340806,C1934A00045,2579,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00025,Estate Duty Act 1914,19141221,1914,19990922,C2004A00509,210,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00022,Estate Duty Assessment Act 1914,19141221,1914,19990922,C2004A00509,4447,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00026,Invalid and Old-age Pensions Appropriation Act 1914,19141221,1914,19340806,C1934A00045,148,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00027,Iron Bounty Act 1914,19141221,1914,19340806,C1934A00045,1399,trade and customs,trade and customs,NA,NA,NA,NA,NA,NA
C1914A00030,Loan Act 1914,19141221,1914,19340806,C1934A00045,155,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C1914A00033,Treasury Bills Act 1914,19141221,1914,NA,NA,1016,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00035,War Loan Act 1914,19141221,1914,19340806,C1934A00045,262,treasury,treasury,NA,NA,NA,NA,NA,NA
C1914A00034,War Pensions Act 1914,19141221,1914,19200701,C1920A00006,2277,navy,navy,NA,NA,NA,NA,NA,NA
C1915A00001,Supply Act (No. 5) 1914-15,19150421,1915,19340806,C1934A00045,307,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00007,Supply Act (No. 6) 1914-15,19150514,1915,19340806,C1934A00045,2540,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00010,Supplementary Appropriation Act 1913-14,19150524,1915,19340806,C1934A00045,9318,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00009,Supplementary Appropriation (Works and Buildings) Act 1913-14,19150524,1915,19340806,C1934A00045,964,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00011,Enemy Contracts Annulment Act 1915,19150524,1915,19340806,C1934A00045,657,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C1915A00012,Supply Act (No. 7) 1914-15,19150611,1915,19340806,C1934A00045,2490,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00013,Supply Act (No. 8) 1914-15,19150619,1915,19340806,C1934A00045,3103,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00015,Supply Act (No. 1) 1915-16,19150628,1915,19340806,C1934A00045,2632,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00016,Supply Act (Works and Buildings) (No. 1) 1915-16,19150628,1915,19340806,C1934A00045,769,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00018,Ministers of State Act 1915,19150710,1915,19170928,C1917A00040,238,finance,finance,NA,NA,NA,NA,NA,NA
C1915A00019,Jervis Bay Territory Acceptance Act 1915,19150712,1915,NA,NA,1320,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C1915A00020,War Census Act 1915,19150723,1915,19340806,C1934A00045,2095,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C1915A00021,War Loan Act (No. 1) 1915,19150723,1915,19340806,C1934A00045,145,NA,NA,NA,NA,NA,NA,NA,NA
C1915A00024,Appropriation Act 1914-15,19150731,1915,19340806,C1934A00045,36100,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00023,Loan Act 1915,19150731,1915,19340806,C1934A00045,161,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C1915A00022,War Loan Act (No. 2) 1915,19150731,1915,19340806,C1934A00045,222,NA,NA,NA,NA,NA,NA,NA,NA
C1915A00027,Officers' Compensation Act 1915,19150825,1915,19340806,C1934A00045,367,NA,NA,NA,NA,NA,NA,NA,NA
C1915A00029,Supply Act (No. 2) 1915-16,19150902,1915,19340806,C1934A00045,2637,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00031,Sugar Purchase Act 1915,19150906,1915,19340806,C1934A00045,364,trade and customs,trade and customs,NA,NA,NA,NA,NA,NA
C1915A00030,Supply Act (Works and Buildings) (No. 2) 1915-16,19150906,1915,19340806,C1934A00045,774,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00032,War Census Act (No. 2) 1915,19150906,1915,19340806,C1934A00045,196,NA,NA,NA,NA,NA,NA,NA,NA
C1915A00036,Compulsory Voting Act 1915,19150913,1915,19340806,C1934A00045,1283,the home and territories,the home and territories,NA,NA,NA,NA,NA,NA
C1915A00040,Freight Arrangements Act 1915,19150913,1915,19340806,C1934A00045,369,trade and customs,trade and customs,NA,NA,NA,NA,NA,NA
C1915A00041,Income Tax Act 1915,19150913,1915,19340806,C1934A00045,797,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00034,Income Tax Assessment Act 1915,19150913,1915,19221018,C1922A00037,9270,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00049,Officer's Compensation Act 1915,19151115,1915,19340806,C1934A00045,172,NA,NA,NA,NA,NA,NA,NA,NA
C1915A00051,Referendum (Constitution Alteration) Act (No. 2) 1915,19151115,1915,19340806,C1934A00045,335,NA,NA,NA,NA,NA,NA,NA,NA
C1915A00046,River Murray Waters Act 1915,19151115,1915,19840201,C2004A02803,8405,resources and energy,resources and energy,NA,NA,NA,NA,NA,NA
C1915A00043,Supply Act (No. 3) 1915-16,19151115,1915,19340806,C1934A00045,2619,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00052,Supply Act (No. 4) 1915-16,19151115,1915,19340806,C1934A00045,2627,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00044,Supply Act (Works and Buildings) (No. 3) 1915-16,19151115,1915,19340806,C1934A00045,773,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00053,Supply Act (Works and Buildings) (No. 4) 1915-16,19151115,1915,19340806,C1934A00045,723,treasury,treasury,NA,NA,NA,NA,NA,NA
C1915A00050,War Loan Act (No. 3) 1915,19151115,1915,19340806,C1934A00045,145,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00001,Supply Act (No. 5) 1915-16,19160512,1916,19340806,C1934A00045,2609,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00002,Supply Act (Works and Buildings) (No. 5) 1915-16,19160512,1916,19340806,C1934A00045,804,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00005,Appropriation Act 1915-16,19160530,1916,19340806,C1934A00045,39523,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00006,Appropriation (Works and Buildings) Act 1915-16,19160530,1916,19340806,C1934A00045,4744,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00007,Australian Soldiers' Repatriation Fund Act 1916,19160530,1916,19180408,C1917A00037,1134,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00009,Commonwealth Public Service (Acting Commissioner) Act 1916,19160530,1916,19340806,C1934A00045,191,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00011,Invalid and Old-age Pensions Appropriation Act 1916,19160530,1916,19340806,C1934A00045,148,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00013,Patents Act (Partial Suspension) Act 1916,19160530,1916,19340806,C1934A00045,153,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00015,Representation Act 1916,19160530,1916,19340806,C1934A00045,135,finance,finance,NA,NA,NA,NA,NA,NA
C1916A00017,States Loan Act 1916,19160530,1916,19340806,C1934A00045,397,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00018,Supply Act (No. 1) 1916-17,19160530,1916,19340806,C1934A00045,2660,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00019,Supply Act (Works and Buildings) (No. 1) 1916-17,19160530,1916,19340806,C1934A00045,807,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00020,Trading with the Enemy Act 1916,19160530,1916,19340806,C1934A00045,7079,attorney general; finance,attorney general,finance,NA,NA,NA,NA,NA
C1916A00022,War Loan Act 1916,19160530,1916,19340806,C1934A00045,145,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00024,War Loan Act (United Kingdom) (No. 2) 1916,19160530,1916,19340806,C1934A00045,258,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00026,Supply Act (No. 2) 1916-17,19160915,1916,19340806,C1934A00045,2616,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00027,Military Service Referendum Act 1916,19160928,1916,19340806,C1934A00045,2248,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00028,Solicitor-General Act 1916,19160930,1916,19641105,C1964A00091,240,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C1916A00030,Supply Act (Works and Buildings) (No. 2) 1916-17,19160930,1916,19340806,C1934A00045,805,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00034,Supply Act (No. 3) 1916-17,19161216,1916,19340806,C1934A00045,2675,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00035,Supply Act (Works and Buildings) (No. 3) 1916-17,19161216,1916,19340806,C1934A00045,856,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00040,Daylight Saving Act 1916,19161221,1916,19170925,C1917A00035,473,NA,NA,NA,NA,NA,NA,NA,NA
C1916A00038,Entertainments Tax Act 1916,19161221,1916,19331027,C1933A00017,153,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00036,Entertainments Tax Assessment Act 1916,19161221,1916,19331027,C1933A00017,2472,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00037,Income Tax Act 1916,19161221,1916,19340806,C1934A00045,1182,treasury,treasury,NA,NA,NA,NA,NA,NA
C1916A00041,Unlawful Associations Act 1916,19161221,1916,19340806,C1934A00045,463,NA,NA,NA,NA,NA,NA,NA,NA
C1917A00001,Supply Act (No. 4) 1916-17,19170214,1917,19340806,C1934A00045,2594,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00004,Supplementary Appropriation Act 1914-15,19170315,1917,19340806,C1934A00045,6888,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00005,Supplementary Appropriation (Works and Buildings) Act 1914-15,19170315,1917,19340806,C1934A00045,672,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00002,Supply Act (No. 5) 1916-17,19170315,1917,19340806,C1934A00045,2628,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00003,Supply Act (Works and Buildings) (No. 4) 1916-17,19170315,1917,19340806,C1934A00045,856,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00008,Commonwealth Electoral (War-time) Act 1917,19170319,1917,19201130,C1920A00044,2385,NA,NA,NA,NA,NA,NA,NA,NA
C1917A00006,Customs Tariff Validation Act 1917,19170319,1917,19340806,C1934A00045,308,"industry, science and tourism","industry, science and tourism",NA,NA,NA,NA,NA,NA
C1917A00007,Excise Tariff Validation Act 1917,19170319,1917,19211216,C1921A00026,151,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00009,Supply Act (No. 6) 1916-17 and (No. 1) 1917-18,19170615,1917,19340806,C1934A00045,5226,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00010,Supply Act (Works and Buildings) (No. 5) 1916-17,19170615,1917,19340806,C1934A00045,1065,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00009,Supply Act (No. 6) 1916-17 and (No. 1) 1917-18,19170615,1917,19340806,C1934A00045,5226,treasury,treasury,NA,NA,NA,NA,NA,NA
C1917A00011,Supply Act (No. 2) 1917-18,19170713,1917,19340806,C1934A00045,2579,treasury,treasury,NA,NA,NA,NA,NA,NA
