"id_amending","amend_weight","name"
"C2004A03922",0.5,"Customs Legislation (Anti-Dumping) Act 1989"
"C2004A03923",1,"National Health Amendment Act 1989"
"C2004A03924",1,"Customs Tariff Amendment Act (No. 4) 1989"
"C2004A03925",1,"Excise Tariff Amendment Act (No. 2) 1989"
"C2004A03926",1,"Overseas Students Charge Amendment Act (No. 2) 1989"
"C2004A03927",0.333333333333333,"University of Canberra Act 1989"
"C2004A03928",1,"Migration Legislation Amendment Act (No. 2) 1989"
"C2004A03930",1,"Family Law Amendment Act 1989"
"C2004A03933",0.5,"Aboriginal Land Rights (Northern Territory) Amendment Act 1989"
"C2004A03934",0.166666666666667,"Community Services and Health Legislation Amendment Act (No. 2) 1989"
"C2004A03935",0.142857142857143,"Crimes Legislation Amendment Act (No. 2) 1989"
"C2004A03936",0.166666666666667,"Customs and Excise Legislation Amendment Act (No. 4) 1989"
"C2004A03942",0.0625,"Law and Justice Legislation Amendment Act 1989"
"C2004A03943",1,"Overseas Students Charge Amendment Act 1989"
"C2004A03944",1,"Overseas Students Charge Collection Amendment Act 1989"
"C2004A03946",0.1,"Primary Industries and Energy Legislation Amendment Act (No. 2) 1989"
"C2004A03947",0.0909090909090909,"Primary Industries and Energy Legislation Amendment Act (No. 3) 1989"
"C2004A03949",1,"Sales Tax (Exemptions and Classifications) Amendment Act (No. 2) 1989"
"C2004A03950",0.0833333333333333,"Sales Tax Laws (Computer Programs) Amendment Act 1989"
"C2004A03951",0.333333333333333,"Taxation Laws Amendment Act (No. 5) 1989"
"C2004A03954",0.0625,"Transport and Communications Legislation Amendment Act (No. 2) 1989"
"C2004A03955",0.5,"Electoral and Referendum Amendment Act 1989"
"C2004A03956",1,"Civil Aviation Amendment Act 1990"
"C2004A03957",0.5,"Federal Airports Corporation Amendment Act 1990"
"C2004A03958",1,"Export Market Development Grants Amendment Act 1990"
"C2004A03966",0.5,"Taxation Laws Amendment Act 1990"
"C2004A03968",0.125,"Petroleum (Australia-Indonesia Zone of Cooperation) (Consequential Provisions) Act 1990"
"C2004A03971",0.25,"Superannuation Legislation Amendment Act 1990"
"C2004A03972",0.5,"Australian Securities Commission Amendment Act 1990"
"C2004A03973",0.166666666666667,"Bounty Legislation Amendment Act 1990"
"C2004A03974",1,"Commonwealth Legal Aid Amendment Act 1990"
"C2004A03975",1,"Great Barrier Reef Marine Park Amendment Act 1990"
"C2004A03976",1,"Income Tax Assessment Amendment Act 1990"
"C2004A03977",1,"Sales Tax (No. 1) Amendment Act 1990"
"C2004A03978",1,"Sales Tax (No. 2) Amendment Act 1990"
"C2004A03979",1,"Sales Tax (No. 3) Amendment Act 1990"
"C2004A03980",1,"Sales Tax (No. 4) Amendment Act 1990"
"C2004A03981",1,"Sales Tax (No. 5) Amendment Act 1990"
"C2004A03982",1,"Sales Tax (No. 6) Amendment Act 1990"
"C2004A03983",1,"Sales Tax (No. 7) Amendment Act 1990"
"C2004A03984",1,"Sales Tax (No. 8) Amendment Act 1990"
"C2004A03985",1,"Sales Tax (No. 9) Amendment Act 1990"
"C2004A03986",0.333333333333333,"Sales Tax Laws Amendment Act 1990"
"C2004A03987",0.333333333333333,"Social Security and Veterans' Affairs Legislation Amendment Act 1990"
"C2004A03988",0.333333333333333,"Taxation Laws Amendment Act (No. 2) 1990"
"C2004A03989",0.25,"Taxation Laws Amendment Act (No. 3) 1990"
"C2004A03992",0.333333333333333,"Occupational Superannuation (Reasonable Benefit Limits) Amendment Act 1990"
"C2004A03993",1,"Wool Marketing Amendment Act 1990"
"C2004A03994",1,"Wool Tax (No. 1) Amendment Act 1990"
"C2004A03995",1,"Wool Tax (No. 2) Amendment Act 1990"
"C2004A03996",1,"Wool Tax (No. 3) Amendment Act 1990"
"C2004A03997",1,"Wool Tax (No. 4) Amendment Act 1990"
"C2004A03998",1,"Wool Tax (No. 5) Amendment Act 1990"
"C2004A03999",1,"Commonwealth Employees' Rehabilitation and Compensation Amendment Act 1990"
"C2004A04000",0.5,"Bounty (Textile Yarns) Amendment Act 1990"
"C2004A04001",0.142857142857143,"Trade Practices (Misuse of Trans-Tasman Market Power) Act 1990"
"C2004A04003",1,"Remuneration and Allowances (Amendment) Act 1990"
"C2004A04004",0.333333333333333,"Airlines Agreement (Termination) Act 1990"
"C2004A04005",1,"Dried Fruits Levy Amendment Act 1990"
"C2004A04006",0.0769230769230769,"Defence Legislation Amendment Act 1990"
"C2004A04007",1,"Extradition Amendment Act 1990"
"C2004A04008",0.166666666666667,"Commonwealth Serum Laboratories (Conversion into Public Company) Act 1990"
"C2004A04010",0.5,"Customs (Detention and Search) Act 1990"
"C2004A04011",0.25,"Administrative Services Legislation Amendment Act 1990"
"C2004A04012",0.0714285714285714,"Sales Tax Laws Amendment Act (No. 2) 1990"
"C2004A04013",1,"Sales Tax (Exemptions and Classifications) Amendment Act 1990"
"C2004A04015",0.333333333333333,"Social Welfare Legislation (Pharmaceutical Benefits) Amendment Act 1990"
"C2004A04016",1,"Income Tax Amendment Act 1990"
"C2004A04017",1,"Medicare Levy Amendment Act 1990"
"C2004A04018",0.5,"Taxation Laws Amendment (Rates and Provisional Tax) Act 1990"
"C2004A04019",0.125,"Arts, Environment, Tourism and Territories Legislation Amendment Act 1990"
"C2004A04020",1,"First Home Owners Amendment Act 1990"
"C2004A04022",1,"Wool Tax (No. 1) Further Amendment Act 1990"
"C2004A04023",1,"Wool Tax (No. 2) Further Amendment Act 1990"
"C2004A04024",1,"Wool Tax (No. 3) Further Amendment Act 1990"
"C2004A04025",1,"Wool Tax (No. 4) Further Amendment Act 1990"
"C2004A04026",1,"Wool Tax (No. 5) Further Amendment Act 1990"
"C2004A04027",0.5,"Wool Legislation Amendment Act 1990"
"C2004A04033",1,"Broadcasting Amendment Act 1990"
"C2004A04034",1,"Broadcasting (Foreign Ownership) Amendment Act 1990"
"C2004A04035",1,"Australian Capital Territory (Planning and Land Management) Amendment Act 1990"
"C2004A04036",1,"Australian Citizenship Amendment Act 1990"
"C2004A04037",0.333333333333333,"Community Services and Health Legislation Amendment Act 1990"
"C2004A04038",0.5,"ICSID Implementation Act 1990"
"C2004A04039",0.142857142857143,"Industrial Relations Legislation Amendment Act (No. 2) 1990"
"C2004A04040",1,"Ministers of State Amendment Act 1990"
"C2004A04041",0.166666666666667,"Corporations Legislation Amendment Act 1990"
"C2004A04042",0.333333333333333,"Customs and Excise Legislation Amendment Act 1990"
"C2004A04043",1,"Excise Tariff Amendment Act 1990"
"C2004A04044",1,"Australian Meat and Live-stock Corporation Amendment Act 1990"
"C2004A04045",1,"Petroleum Excise (Prices) Amendment Act 1990"
"C2004A04046",0.0714285714285714,"Law and Justice Legislation Amendment Act 1990"
"C2004A04047",1,"Privacy Amendment Act 1990"
"C2004A04050",0.2,"Social Security and Veterans' Affairs Legislation Amendment Act (No. 2) 1990"
"C2004A04051",1,"States Grants (TAFE Assistance) Amendment Act 1990"
"C2004A04052",0.5,"Taxation Laws Amendment (International Agreements) Act 1990"
"C2004A04053",1,"Higher Education Funding Amendment Act (No. 2) 1990"
"C2004A04054",1,"Northern Prawn Fishery Voluntary Adjustment Scheme Loan Guarantee Amendment Act 1990"
"C2004A04057",1,"Live-stock Slaughter Levy Amendment Act 1990"
"C2004A04058",1,"Customs Tariff Amendment Act 1990"
"C2004A04062",1,"Sales Tax Laws Amendment Act (No. 3) 1990"
"C2004A04063",1,"Builders Labourers' Federation Legislation Amendment Act 1990"
"C2004A04064",1,"Overseas Students Charge Amendment Act 1990"
"C2004A04065",0.0833333333333333,"Primary Industries and Energy Legislation Amendment Act 1990"
"C2004A04066",0.2,"Taxation Laws Amendment Act (No. 5) 1990"
"C2004A04067",0.5,"Debits Tax Termination Act 1990"
"C2004A04068",0.5,"Bounty Legislation Amendment Act (No. 2) 1990"
"C2004A04069",0.333333333333333,"Child Support Legislation Amendment Act 1990"
"C2004A04070",0.25,"Cattle Industry Legislation (Consequential Provisions) Act 1990"
"C2004A04072",0.166666666666667,"Community Services and Health Legislation Amendment Act (No. 2) 1990"
"C2004A04075",1,"Live-stock Export Charge Amendment Act 1990"
"C2004A04076",1,"States Grants (Schools Assistance) Amendment Act 1990"
"C2004A04077",0.2,"Veterans' Affairs Legislation Amendment Act 1990"
"C2004A04078",1,"Australian Centennial Roads Development Amendment Act 1990"
"C2004A04079",0.5,"Taxation Laws Amendment Act (No. 4) 1990"
"C2004A04080",0.333333333333333,"Taxation Laws Amendment (Foreign Income) Act 1990"
"C2004A04081",0.142857142857143,"Social Security Legislation Amendment Act 1990"
"C2004A04082",0.333333333333333,"Broadcasting Amendment Act (No. 2) 1990"
"C2004A04083",1,"Export Market Development Grants Amendment Act (No. 2) 1990"
"C2004A04084",0.5,"Stevedoring Industry Legislation Amendment Act 1990"
"C2004A04085",1,"Stevedoring Industry Levy Amendment Act 1990"
"C2004A04086",0.0666666666666667,"Transport and Communications Legislation Amendment Act 1990"
"C2004A04087",1,"AUSSAT Amendment Act 1990"
"C2004A04092",1,"Australian Heritage Commission Amendment Act 1990"
"C2004A04094",0.5,"Industrial Relations Legislation Amendment Act 1990"
"C2004A04096",0.166666666666667,"Defence Legislation Amendment Act (No. 2) 1990"
"C2004A04097",1,"Wool Marketing (Temporary Provisions) Amendment Act 1991"
"C2004A04099",1,"Australia Council Amendment Act 1991"
"C2004A04102",1,"Geneva Conventions Amendment Act 1991"
"C2004A04103",0.0416666666666667,"Crimes Legislation Amendment Act 1991"
"C2004A04106",0.5,"Primary Industries and Energy Legislation Amendment Act (No. 2) 1991"
"C2004A04107",1,"Insurance Amendment Act 1991"
"C2004A04108",0.166666666666667,"Arts, Sport, Environment, Tourism and Territories Legislation Amendment Act 1991"
"C2004A04109",1,"Companies (Insolvency Assistance) Amendment Act 1991"
"C2004A04110",1,"Immigration (Education) Amendment Act 1991"
"C2004A04111",1,"Pig Slaughter Levy Amendment Act 1991"
"C2004A04112",1,"Family Law Amendment Act 1991"
"C2004A04114",0.0625,"Primary Industries Legislation Amendment Act 1991"
"C2004A04117",0.166666666666667,"Australian Horticultural Corporation Amendment Act 1991"
"C2004A04119",1,"Meat Chicken Levy Amendment Act 1991"
"C2004A04120",0.333333333333333,"Dried Vine Fruits Legislation Amendment Act 1991"
"C2004A04122",1,"Employment, Education And Training Amendment Act 1991"
"C2004A04123",0.2,"Taxation Laws Amendment Act 1991"
"C2004A04124",1,"Trade Practices Amendment Act 1991"
"C2004A04126",0.0833333333333333,"Sales Tax Laws Amendment Act (No. 1) 1991"
"C2004A04127",0.111111111111111,"Sales Tax Laws Amendment Act (No. 2) 1991"
"C2004A04128",1,"Higher Education Funding Amendment Act 1991"
"C2004A04129",1,"States Grants (TAFE Assistance) Amendment Act 1991"
"C2004A04130",0.333333333333333,"Occupational Superannuation Laws Amendment Act 1991"
"C2004A04132",1,"Health Insurance (Pathology Services) Amendment Act 1991"
"C2004A04133",1,"Customs Tariff (Uranium Concentrate Export Duty) Amendment Act 1991"
"C2004A04134",1,"Crimes (Investigation of Commonwealth Offences) Amendment Act 1991"
"C2004A04135",1,"Albury-Wodonga Development Amendment Act 1991"
"C2004A04137",0.2,"Industrial Relations Legislation Amendment Act (No. 2) 1991"
"C2004A04141",0.166666666666667,"Industry, Technology and Commerce Legislation Amendment Act 1991"
"C2004A04142",1,"Australian Capital Territory (Electoral) Amendment Act 1991"
"C2004A04143",0.333333333333333,"Social Security (Job Search and Newstart) Amendment Act 1991"
"C2004A04144",0.25,"Social Security Legislation Amendment Act 1991"
"C2004A04145",0.0526315789473684,"Social Security (Rewrite) Transition Act 1991"
"C2004A04146",0.333333333333333,"Sex Discrimination Amendment Act 1991"
"C2004A04147",1,"Veterans' Entitlements Amendment Act 1991"
"C2004A04149",0.2,"Veterans' Affairs Legislation Amendment Act 1991"
"C2004A04150",1,"Petroleum (Submerged Lands) Amendment Act 1991"
"C2004A04151",1,"Petroleum (Submerged Lands) (Royalty) Amendment Act 1991"
"C2004A04152",1,"Departure Tax Amendment Act 1991"
"C2004A04153",1,"Local Government (Financial Assistance) Amendment Act 1991"
"C2004A04155",0.25,"Petroleum Resource Rent Legislation Amendment Act 1991"
"C2004A04156",1,"Customs Tariff Amendment Act 1991"
"C2004A04157",1,"Customs Amendment Act 1991"
"C2004A04158",1,"National Health Amendment Act 1991"
"C2004A04159",0.25,"Community Services and Health Legislation Amendment Act 1991"
"C2004A04160",1,"Therapeutic Goods (Charges) Amendment Act 1991"
"C2004A04161",1,"Migration Amendment Act 1991"
"C2004A04162",1,"Export Control Amendment Act 1991"
"C2004A04170",1,"Student Assistance Amendment Act 1991"
"C2004A04171",1,"Income Tax (International Agreements) Amendment Act 1991"
"C2004A04175",0.2,"Taxation Laws Amendment Act (No. 2) 1991"
"C2004A04176",0.2,"Transport Legislation Amendment Act 1991"
"C2004A04177",0.5,"Wool Tax (No. 1) Amendment Act 1991"
"C2004A04178",0.5,"Wool Tax (No. 2) Amendment Act 1991"
"C2004A04179",0.5,"Wool Tax (No. 3) Amendment Act 1991"
"C2004A04180",0.5,"Wool Tax (No. 4) Amendment Act 1991"
"C2004A04181",0.5,"Wool Tax (No. 5) Amendment Act 1991"
"C2004A04184",1,"Primary Industries and Energy Research and Development Amendment Act 1991"
"C2004A04185",0.333333333333333,"Corporations Legislation Amendment Act 1991"
"C2004A04186",1,"Training Guarantee (Administration) Amendment Act 1991"
"C2004A04188",0.5,"Courts (Mediation and Arbitration) Act 1991"
"C2004A04190",0.2,"Social Security Legislation Amendment Act (No. 2) 1991"
"C2004A04191",0.333333333333333,"Social Security (Rewrite) Amendment Act 1991"
"C2004A04192",0.2,"Bounty Legislation Amendment Act 1991"
"C2004A04194",0.5,"Health Legislation (Pharmaceutical Benefits) Amendment Act 1991"
"C2004A04195",0.333333333333333,"Proceeds of Crime Legislation Amendment Act 1991"
"C2004A04196",1,"Great Barrier Reef Marine Park Amendment Act 1991"
"C2004A04197",0.0166666666666667,"Industrial Relations Legislation Amendment Act 1991"
"C2004A04198",0.111111111111111,"Crimes Legislation Amendment Act (No. 2) 1991"
"C2004A04199",1,"Service And Execution Of Process Amendment Act 1991"
"C2004A04200",0.25,"Primary Industries Legislation Amendment Act (No. 2) 1991"
"C2004A04201",0.333333333333333,"Defence Force Superannuation Legislation Amendment Act 1991"
"C2004A04203",1,"Interstate Road Transport Amendment Act 1991"
"C2004A04204",1,"Interstate Road Transport Charge Amendment Act 1991"
"C2004A04205",0.25,"Superannuation Legislation Amendment Act 1991"
"C2004A04207",1,"University of Canberra Amendment Act 1991"
"C2004A04208",1,"Wildlife Protection (Regulation of Exports and Imports) Amendment Act 1991"
"C2004A04209",1,"Quarantine Amendment Act 1991"
"C2004A04211",0.0769230769230769,"Law and Justice Legislation Amendment Act 1991"
"C2004A04212",1,"Freedom of Information Amendment Act 1991"
"C2004A04215",1,"Crimes Amendment Act 1991"
"C2004A04216",0.333333333333333,"Social Security (Disability and Sickness Support) Amendment Act 1991"
"C2004A04218",1,"Sales Tax (Exemptions and Classifications) Amendment Act 1991"
"C2004A04219",1,"Overseas Students Charge Amendment Act 1991"
"C2004A04221",1,"Aboriginal Education (Supplementary Assistance) Amendment Act 1991"
"C2004A04222",1,"Student Assistance Amendment Act (No. 2) 1991"
"C2004A04227",1,"Defence Force (Home Loans Assistance) Amendment Act 1991"
"C2004A04228",1,"Honey Levy (No. 1) Amendment Act 1991"
"C2004A04229",1,"Honey Levy (No. 2) Amendment Act 1991"
"C2004A04230",1,"Honey Export Charge Amendment Act 1991"
"C2004A04233",1,"Broadcasting Amendment Act 1991"
"C2004A04234",1,"Family Law Amendment Act (No. 2) 1991"
"C2004A04242",0.333333333333333,"Electoral and Referendum Amendment Act 1991"
"C2004A04246",1,"Health Insurance Amendment Act 1991"
"C2004A04247",1,"Health Insurance Amendment Act (No. 2) 1991"
"C2004A04248",0.125,"Transport and Communications Legislation Amendment Act 1991"
"C2004A04249",1,"Copyright Amendment Act 1991"
"C2004A04250",0.125,"Social Security Legislation Amendment Act (No. 3) 1991"
"C2004A04251",1,"States Grants (TAFE Assistance) Amendment Act (No. 2) 1991"
"C2004A04252",1,"Higher Education Funding Amendment Act (No. 2) 1991"
"C2004A04253",0.5,"States Grants (Schools Assistance) Amendment Act 1991"
"C2004A04254",0.0625,"Arts, Sport, Environment, Tourism and Territories Legislation Amendment Act (No. 2) 1991"
"C2004A04256",1,"Federal Court of Australia Amendment Act 1991"
"C2004A04257",1,"International Monetary Fund (Quota Increase and Agreement Amendments) Act 1991"
"C2004A04258",0.5,"Broadcasting Amendment Act (No. 2) 1991"
"C2004A04259",1,"Radio Licence Fees Amendment Act 1991"
"C2004A04260",1,"Television Licence Fees Amendment Act 1991"
"C2004A04261",1,"Excise Tariff Amendment Act 1991"
"C2004A04262",1,"Customs Tariff Amendment Act (No. 2) 1991"
"C2004A04263",0.333333333333333,"Cash Transaction Reports Amendment Act 1991"
"C2004A04264",1,"Civil Aviation (Carriers' Liability) Amendment Act 1991"
"C2004A04265",1,"Health Insurance (Pathology) Amendment Act 1991"
"C2004A04268",1,"Health Insurance (Pathology) Amendment Act (No. 2) 1991"
"C2004A04269",0.333333333333333,"Social Security Legislation Amendment Act (No. 4) 1991"
"C2004A04270",1,"Australian Citizenship Amendment Act 1991"
"C2004A04271",1,"Migration Amendment Act (No. 2) 1991"
"C2004A04273",1,"Migration Amendment Act (No. 3) 1991"
"C2004A04274",0.03125,"Prime Minister and Cabinet Legislation Amendment Act 1991"
"C2004A04275",1,"Corporations (Unlisted Property Trusts) Amendment Act 1991"
"C2004A04276",0.25,"Corporations Legislation Amendment Act (No. 2) 1991"
"C2004A04277",1,"Sales Tax Laws Amendment Act (No. 3) 1991"
"C2004A04278",0.2,"Political Broadcasts and Political Disclosures Act 1991"
"C2004A04279",1,"Therapeutic Goods Amendment Act 1991"
"C2004A04280",1,"Public Service Amendment Act 1991"
